case,method,seed,status,elapsed_us,probes,primes,images,support_reuses,support_fallbacks,probes_by_prime,prime_policy,oracle,num_terms,den_terms,setup_ms,selected_methods
fire7_nb0_rank0311,Automatic,1,ok,2345.290,323,2,1,0,0,2305843009213693967:320;2305843009213693973:3,Symbolica_default,cached_powers_Q,120,108,0.836,BalancedZippelSeparated
fire7_nb0_rank0312,Automatic,1,ok,2227.939,323,2,1,0,0,2305843009213693967:320;2305843009213693973:3,Symbolica_default,cached_powers_Q,120,108,1.519,BalancedZippelSeparated
fire7_nb0_rank0313,Automatic,1,ok,3100.203,396,2,1,0,0,2305843009213693967:393;2305843009213693973:3,Symbolica_default,cached_powers_Q,196,40,1.676,BalancedZippelSeparated
fire7_nb0_rank0314,Automatic,1,ok,1935.888,264,2,1,0,0,2305843009213693967:261;2305843009213693973:3,Symbolica_default,cached_powers_Q,131,108,1.255,BalancedZippelSeparated
fire7_nb0_rank0315,Automatic,1,ok,2693.671,407,2,1,0,0,2305843009213693967:404;2305843009213693973:3,Symbolica_default,cached_powers_Q,153,80,1.041,BalancedZippelSeparated
fire7_nb0_rank0316,Automatic,1,ok,2327.719,368,2,1,0,0,2305843009213693967:365;2305843009213693973:3,Symbolica_default,cached_powers_Q,144,90,0.992,BalancedZippelSeparated
fire7_nb0_rank0317,Automatic,1,ok,2580.421,407,2,1,0,0,2305843009213693967:404;2305843009213693973:3,Symbolica_default,cached_powers_Q,152,80,1.008,BalancedZippelSeparated
fire7_nb0_rank0318,Automatic,1,ok,2212.159,357,2,1,0,0,2305843009213693967:354;2305843009213693973:3,Symbolica_default,cached_powers_Q,175,45,0.941,BalancedZippelSeparated
fire7_nb0_rank0319,Automatic,1,ok,2059.179,350,2,1,0,0,2305843009213693967:347;2305843009213693973:3,Symbolica_default,cached_powers_Q,184,45,1.009,BalancedZippelSeparated
fire7_nb0_rank0320,Automatic,1,ok,28981.439,456,2,1,0,0,2305843009213693967:453;2305843009213693973:3,Symbolica_default,cached_powers_Q,147,96,1.527,BalancedZippelSeparated
fire7_nb0_rank0321,Automatic,1,ok,23589.867,372,2,1,0,0,2305843009213693967:369;2305843009213693973:3,Symbolica_default,cached_powers_Q,150,85,1.126,BalancedZippelSeparated
fire7_nb0_rank0322,Automatic,1,ok,2648.380,372,2,1,0,0,2305843009213693967:369;2305843009213693973:3,Symbolica_default,cached_powers_Q,150,85,1.144,BalancedZippelSeparated
fire7_nb0_rank0323,Automatic,1,ok,2617.571,399,2,1,0,0,2305843009213693967:396;2305843009213693973:3,Symbolica_default,cached_powers_Q,161,72,1.001,BalancedZippelSeparated
fire7_nb0_rank0324,Automatic,1,ok,2204.649,349,2,1,0,0,2305843009213693967:346;2305843009213693973:3,Symbolica_default,cached_powers_Q,195,40,1.094,BalancedZippelSeparated
fire7_nb0_rank0325,Automatic,1,ok,3141.303,533,2,1,0,0,2305843009213693967:530;2305843009213693973:3,Symbolica_default,cached_powers_Q,150,100,1.010,BalancedZippelSeparated
fire7_nb0_rank0326,Automatic,1,ok,2533.090,413,2,1,0,0,2305843009213693967:410;2305843009213693973:3,Symbolica_default,cached_powers_Q,153,80,1.153,BalancedZippelSeparated
fire7_nb0_rank0327,Automatic,1,ok,3095.672,442,2,1,0,0,2305843009213693967:439;2305843009213693973:3,Symbolica_default,cached_powers_Q,147,88,1.507,BalancedZippelSeparated
fire7_nb0_rank0328,Automatic,1,ok,2351.359,286,2,1,0,0,2305843009213693967:283;2305843009213693973:3,Symbolica_default,cached_powers_Q,159,49,1.726,BalancedZippelSeparated
fire7_nb0_rank0329,Automatic,1,ok,3229.703,362,2,1,0,0,2305843009213693967:359;2305843009213693973:3,Symbolica_default,cached_powers_Q,144,85,1.490,BalancedZippelSeparated
fire7_nb0_rank0330,Automatic,1,ok,2436.290,313,2,1,0,0,2305843009213693967:310;2305843009213693973:3,Symbolica_default,cached_powers_Q,152,72,1.456,BalancedZippelSeparated
fire7_nb0_rank0331,Automatic,1,ok,23517.696,266,2,1,0,0,2305843009213693967:263;2305843009213693973:3,Symbolica_default,cached_powers_Q,171,40,1.229,BalancedZippelSeparated
fire7_nb0_rank0332,Automatic,1,ok,28625.437,320,2,1,0,0,2305843009213693967:317;2305843009213693973:3,Symbolica_default,cached_powers_Q,135,90,1.463,BalancedZippelSeparated
fire7_nb0_rank0333,Automatic,1,ok,22010.890,378,2,1,0,0,2305843009213693967:375;2305843009213693973:3,Symbolica_default,cached_powers_Q,122,120,1.746,BalancedZippelSeparated
fire7_nb0_rank0334,Automatic,1,ok,16429.717,317,2,1,0,0,2305843009213693967:314;2305843009213693973:3,Symbolica_default,cached_powers_Q,156,65,1.060,BalancedZippelSeparated
fire7_nb0_rank0335,Automatic,1,ok,22807.164,323,2,1,0,0,2305843009213693967:320;2305843009213693973:3,Symbolica_default,cached_powers_Q,120,90,1.435,BalancedZippelSeparated
fire7_nb0_rank0336,Automatic,1,ok,2177.039,344,2,1,0,0,2305843009213693967:341;2305843009213693973:3,Symbolica_default,cached_powers_Q,174,60,1.168,BalancedZippelSeparated
fire7_nb0_rank0337,Automatic,1,ok,3746.855,518,2,1,0,0,2305843009213693967:515;2305843009213693973:3,Symbolica_default,cached_powers_Q,144,100,1.536,BalancedZippelSeparated
fire7_nb0_rank0338,Automatic,1,ok,1798.738,280,2,1,0,0,2305843009213693967:277;2305843009213693973:3,Symbolica_default,cached_powers_Q,135,78,1.076,BalancedZippelSeparated
fire7_nb0_rank0339,Automatic,1,ok,1726.657,272,2,1,0,0,2305843009213693967:269;2305843009213693973:3,Symbolica_default,cached_powers_Q,160,56,1.062,BalancedZippelSeparated
fire7_nb0_rank0340,Automatic,1,ok,2231.989,362,2,1,0,0,2305843009213693967:359;2305843009213693973:3,Symbolica_default,cached_powers_Q,175,55,1.058,BalancedZippelSeparated
fire7_nb0_rank0341,Automatic,1,ok,2170.308,323,2,1,0,0,2305843009213693967:320;2305843009213693973:3,Symbolica_default,cached_powers_Q,166,42,1.128,BalancedZippelSeparated
fire7_nb0_rank0342,Automatic,1,ok,2756.551,401,2,1,0,0,2305843009213693967:398;2305843009213693973:3,Symbolica_default,cached_powers_Q,186,40,1.082,BalancedZippelSeparated
fire7_nb0_rank0343,Automatic,1,ok,2451.810,355,2,1,0,0,2305843009213693967:352;2305843009213693973:3,Symbolica_default,cached_powers_Q,181,30,1.215,BalancedZippelSeparated
fire7_nb0_rank0344,Automatic,1,ok,2401.990,266,2,1,0,0,2305843009213693967:263;2305843009213693973:3,Symbolica_default,cached_powers_Q,80,140,1.403,BalancedZippelSeparated
