case,method,seed,status,elapsed_us,probes,primes,images,support_reuses,support_fallbacks,probes_by_prime,prime_policy,oracle,num_terms,den_terms,setup_ms,selected_methods
fire7_nb0_rank0005,FireFly_scan,3,ok,359300.582,5203,2,,,,9223372036854775643:139;9223372036854775783:5064,FireFly_default,cached_powers_Q,739,224,,
fire7_nb0_rank0005,Automatic,3,ok,23814.662,1408,2,1,0,0,2305843009213693967:1405;2305843009213693973:3,Symbolica_default,cached_powers_Q,739,224,7.351,BalancedZippelSeparated
fire7_nb0_rank0005,BalancedZippelSeparated,3,ok,31053.226,1608,2,1,0,0,2305843009213693967:1605;2305843009213693973:3,Symbolica_default,cached_powers_Q,739,224,8.198,BalancedZippelSeparated
fire7_nb0_rank0005,FireFly_default,3,ok,1679274.328,12599,3,,,,9223372036854775549:1;9223372036854775643:2040;9223372036854775783:10558,FireFly_default,cached_powers_Q,739,224,,
fire7_nb0_rank0006,BalancedZippelSeparated,1,ok,26320.170,1546,2,1,0,0,2305843009213693967:1543;2305843009213693973:3,Symbolica_default,cached_powers_Q,720,224,7.756,BalancedZippelSeparated
fire7_nb0_rank0006,FireFly_default,1,ok,1483900.628,11359,3,,,,9223372036854775549:1;9223372036854775643:1928;9223372036854775783:9430,FireFly_default,cached_powers_Q,720,224,,
fire7_nb0_rank0006,FireFly_scan,1,ok,331507.376,4833,2,,,,9223372036854775643:137;9223372036854775783:4696,FireFly_default,cached_powers_Q,720,224,,
fire7_nb0_rank0006,Automatic,1,ok,25183.807,1355,2,1,0,0,2305843009213693967:1352;2305843009213693973:3,Symbolica_default,cached_powers_Q,720,224,7.277,BalancedZippelSeparated
fire7_nb0_rank0006,FireFly_default,2,ok,1482634.294,11359,3,,,,9223372036854775549:1;9223372036854775643:1928;9223372036854775783:9430,FireFly_default,cached_powers_Q,720,224,,
fire7_nb0_rank0006,FireFly_scan,2,ok,334367.167,4833,2,,,,9223372036854775643:137;9223372036854775783:4696,FireFly_default,cached_powers_Q,720,224,,
fire7_nb0_rank0006,Automatic,2,ok,25567.198,1355,2,1,0,0,2305843009213693967:1352;2305843009213693973:3,Symbolica_default,cached_powers_Q,720,224,9.641,BalancedZippelSeparated
fire7_nb0_rank0006,BalancedZippelSeparated,2,ok,22619.448,1546,2,1,0,0,2305843009213693967:1543;2305843009213693973:3,Symbolica_default,cached_powers_Q,720,224,7.288,BalancedZippelSeparated
fire7_nb0_rank0006,FireFly_scan,3,ok,335145.379,4833,2,,,,9223372036854775643:137;9223372036854775783:4696,FireFly_default,cached_powers_Q,720,224,,
fire7_nb0_rank0006,Automatic,3,ok,22736.248,1355,2,1,0,0,2305843009213693967:1352;2305843009213693973:3,Symbolica_default,cached_powers_Q,720,224,7.454,BalancedZippelSeparated
fire7_nb0_rank0006,BalancedZippelSeparated,3,ok,26886.302,1546,2,1,0,0,2305843009213693967:1543;2305843009213693973:3,Symbolica_default,cached_powers_Q,720,224,9.441,BalancedZippelSeparated
fire7_nb0_rank0006,FireFly_default,3,ok,1494623.365,11359,3,,,,9223372036854775549:1;9223372036854775643:1928;9223372036854775783:9430,FireFly_default,cached_powers_Q,720,224,,
fire7_nb0_rank0007,BalancedZippelSeparated,1,ok,18745.055,1315,2,1,0,0,2305843009213693967:1312;2305843009213693973:3,Symbolica_default,cached_powers_Q,648,261,7.527,BalancedZippelSeparated
fire7_nb0_rank0007,FireFly_default,1,ok,900834.179,8528,2,,,,9223372036854775643:1;9223372036854775783:8527,FireFly_default,cached_powers_Q,648,261,,
fire7_nb0_rank0007,FireFly_scan,1,ok,264049.625,4092,2,,,,9223372036854775643:137;9223372036854775783:3955,FireFly_default,cached_powers_Q,648,261,,
fire7_nb0_rank0007,Automatic,1,ok,19312.036,1165,2,1,0,0,2305843009213693967:1162;2305843009213693973:3,Symbolica_default,cached_powers_Q,648,261,8.894,BalancedZippelSeparated
fire7_nb0_rank0007,FireFly_default,2,ok,908132.133,8528,2,,,,9223372036854775643:1;9223372036854775783:8527,FireFly_default,cached_powers_Q,648,261,,
fire7_nb0_rank0007,FireFly_scan,2,ok,254095.781,4092,2,,,,9223372036854775643:137;9223372036854775783:3955,FireFly_default,cached_powers_Q,648,261,,
fire7_nb0_rank0007,Automatic,2,ok,24619.484,1165,2,1,0,0,2305843009213693967:1162;2305843009213693973:3,Symbolica_default,cached_powers_Q,648,261,8.341,BalancedZippelSeparated
fire7_nb0_rank0007,BalancedZippelSeparated,2,ok,21995.346,1315,2,1,0,0,2305843009213693967:1312;2305843009213693973:3,Symbolica_default,cached_powers_Q,648,261,8.499,BalancedZippelSeparated
fire7_nb0_rank0007,FireFly_scan,3,ok,255680.157,4092,2,,,,9223372036854775643:137;9223372036854775783:3955,FireFly_default,cached_powers_Q,648,261,,
fire7_nb0_rank0007,Automatic,3,ok,24230.573,1165,2,1,0,0,2305843009213693967:1162;2305843009213693973:3,Symbolica_default,cached_powers_Q,648,261,7.532,BalancedZippelSeparated
fire7_nb0_rank0007,BalancedZippelSeparated,3,ok,22838.959,1315,2,1,0,0,2305843009213693967:1312;2305843009213693973:3,Symbolica_default,cached_powers_Q,648,261,8.443,BalancedZippelSeparated
fire7_nb0_rank0007,FireFly_default,3,ok,906397.647,8528,2,,,,9223372036854775643:1;9223372036854775783:8527,FireFly_default,cached_powers_Q,648,261,,
fire7_nb0_rank0008,BalancedZippelSeparated,1,ok,20561.411,1315,2,1,0,0,2305843009213693967:1312;2305843009213693973:3,Symbolica_default,cached_powers_Q,645,261,5.515,BalancedZippelSeparated
fire7_nb0_rank0008,FireFly_default,1,ok,1252069.263,9573,3,,,,9223372036854775549:1;9223372036854775643:1709;9223372036854775783:7863,FireFly_default,cached_powers_Q,645,261,,
fire7_nb0_rank0008,FireFly_scan,1,ok,262434.910,4087,2,,,,9223372036854775643:137;9223372036854775783:3950,FireFly_default,cached_powers_Q,645,261,,
fire7_nb0_rank0008,Automatic,1,ok,21446.043,1165,2,1,0,0,2305843009213693967:1162;2305843009213693973:3,Symbolica_default,cached_powers_Q,645,261,5.415,BalancedZippelSeparated
fire7_nb0_rank0008,FireFly_default,2,ok,1141548.554,9573,3,,,,9223372036854775549:1;9223372036854775643:1709;9223372036854775783:7863,FireFly_default,cached_powers_Q,645,261,,
fire7_nb0_rank0008,FireFly_scan,2,ok,244997.671,4087,2,,,,9223372036854775643:137;9223372036854775783:3950,FireFly_default,cached_powers_Q,645,261,,
fire7_nb0_rank0008,Automatic,2,ok,21330.483,1165,2,1,0,0,2305843009213693967:1162;2305843009213693973:3,Symbolica_default,cached_powers_Q,645,261,5.205,BalancedZippelSeparated
fire7_nb0_rank0008,BalancedZippelSeparated,2,ok,21455.774,1315,2,1,0,0,2305843009213693967:1312;2305843009213693973:3,Symbolica_default,cached_powers_Q,645,261,5.276,BalancedZippelSeparated
fire7_nb0_rank0008,FireFly_scan,3,ok,242432.921,4087,2,,,,9223372036854775643:137;9223372036854775783:3950,FireFly_default,cached_powers_Q,645,261,,
fire7_nb0_rank0008,Automatic,3,ok,21698.375,1165,2,1,0,0,2305843009213693967:1162;2305843009213693973:3,Symbolica_default,cached_powers_Q,645,261,5.268,BalancedZippelSeparated
fire7_nb0_rank0008,BalancedZippelSeparated,3,ok,20686.431,1315,2,1,0,0,2305843009213693967:1312;2305843009213693973:3,Symbolica_default,cached_powers_Q,645,261,5.295,BalancedZippelSeparated
fire7_nb0_rank0008,FireFly_default,3,ok,1141961.695,9573,3,,,,9223372036854775549:1;9223372036854775643:1709;9223372036854775783:7863,FireFly_default,cached_powers_Q,645,261,,
fire7_nb0_rank0009,BalancedZippelSeparated,1,ok,16979.278,1283,2,1,0,0,2305843009213693967:1280;2305843009213693973:3,Symbolica_default,cached_powers_Q,578,261,7.129,BalancedZippelSeparated
fire7_nb0_rank0009,FireFly_default,1,ok,1194223.544,10796,3,,,,9223372036854775549:1;9223372036854775643:1609;9223372036854775783:9186,FireFly_default,cached_powers_Q,578,261,,
fire7_nb0_rank0009,FireFly_scan,1,ok,179250.454,3168,2,,,,9223372036854775643:135;9223372036854775783:3033,FireFly_default,cached_powers_Q,578,261,,
