case,method,seed,status,elapsed_us,probes,primes,images,support_reuses,support_fallbacks,probes_by_prime,prime_policy,oracle,num_terms,den_terms,setup_ms,selected_methods
fire7_nb0_rank1626,Automatic,1,ok,842.873,97,2,1,0,0,2305843009213693967:94;2305843009213693973:3,Symbolica_default,cached_powers_Q,24,21,0.491,BalancedZippelSeparated
fire7_nb0_rank1627,Automatic,1,ok,932.724,120,2,1,0,0,2305843009213693967:117;2305843009213693973:3,Symbolica_default,cached_powers_Q,27,18,0.757,BalancedZippelSeparated
fire7_nb0_rank1628,Automatic,1,ok,800.142,99,2,1,0,0,2305843009213693967:96;2305843009213693973:3,Symbolica_default,cached_powers_Q,34,6,0.430,BalancedZippelSeparated
fire7_nb0_rank1629,Automatic,1,ok,636.052,106,2,1,0,0,2305843009213693967:103;2305843009213693973:3,Symbolica_default,cached_powers_Q,15,27,0.505,BalancedZippelSeparated
fire7_nb0_rank1630,Automatic,1,ok,944.493,105,2,1,0,0,2305843009213693967:102;2305843009213693973:3,Symbolica_default,cached_powers_Q,28,12,0.727,BalancedZippelSeparated
fire7_nb0_rank1631,Automatic,1,ok,780.793,86,2,1,0,0,2305843009213693967:83;2305843009213693973:3,Symbolica_default,cached_powers_Q,28,12,0.494,BalancedZippelSeparated
fire7_nb0_rank1632,Automatic,1,ok,780.253,87,2,1,0,0,2305843009213693967:84;2305843009213693973:3,Symbolica_default,cached_powers_Q,24,9,0.474,BalancedZippelSeparated
fire7_nb0_rank1633,Automatic,1,ok,613.002,99,2,1,0,0,2305843009213693967:96;2305843009213693973:3,Symbolica_default,cached_powers_Q,32,9,0.669,BalancedZippelSeparated
fire7_nb0_rank1634,Automatic,1,ok,615.822,87,2,1,0,0,2305843009213693967:84;2305843009213693973:3,Symbolica_default,cached_powers_Q,18,20,0.644,BalancedZippelSeparated
fire7_nb0_rank1635,Automatic,1,ok,613.962,81,2,1,0,0,2305843009213693967:78;2305843009213693973:3,Symbolica_default,cached_powers_Q,25,16,0.703,BalancedZippelSeparated
