case,method,seed,status,elapsed_us,probes,primes,images,support_reuses,support_fallbacks,probes_by_prime,prime_policy,oracle,num_terms,den_terms,setup_ms,selected_methods
fire7_nb0_rank0013,Automatic,2,ok,23321.463,1268,2,1,0,0,2305843009213693967:1265;2305843009213693973:3,Symbolica_default,cached_powers_Q,534,232,4.669,BalancedZippelSeparated
fire7_nb0_rank0013,FireFly_scan,2,ok,252346.045,3665,2,,,,9223372036854775643:131;9223372036854775783:3534,FireFly_default,cached_powers_Q,534,232,,
fire7_nb0_rank0013,FireFly_scan,3,ok,272620.141,3665,2,,,,9223372036854775643:131;9223372036854775783:3534,FireFly_default,cached_powers_Q,534,232,,
fire7_nb0_rank0013,Automatic,3,ok,23313.692,1268,2,1,0,0,2305843009213693967:1265;2305843009213693973:3,Symbolica_default,cached_powers_Q,534,232,4.619,BalancedZippelSeparated
fire7_nb0_rank0014,FireFly_scan,1,ok,249362.200,3311,2,,,,9223372036854775643:129;9223372036854775783:3182,FireFly_default,cached_powers_Q,572,198,,
fire7_nb0_rank0014,Automatic,1,ok,20949.690,1117,2,1,0,0,2305843009213693967:1114;2305843009213693973:3,Symbolica_default,cached_powers_Q,572,198,4.705,BalancedZippelSeparated
fire7_nb0_rank0014,Automatic,2,ok,14606.477,1117,2,1,0,0,2305843009213693967:1114;2305843009213693973:3,Symbolica_default,cached_powers_Q,572,198,3.198,BalancedZippelSeparated
fire7_nb0_rank0014,FireFly_scan,2,ok,189189.864,3311,2,,,,9223372036854775643:129;9223372036854775783:3182,FireFly_default,cached_powers_Q,572,198,,
fire7_nb0_rank0014,FireFly_scan,3,ok,189151.993,3311,2,,,,9223372036854775643:129;9223372036854775783:3182,FireFly_default,cached_powers_Q,572,198,,
fire7_nb0_rank0014,Automatic,3,ok,20320.747,1117,2,1,0,0,2305843009213693967:1114;2305843009213693973:3,Symbolica_default,cached_powers_Q,572,198,3.207,BalancedZippelSeparated
fire7_nb0_rank0015,FireFly_scan,1,ok,298025.384,3726,2,,,,9223372036854775643:133;9223372036854775783:3593,FireFly_default,cached_powers_Q,530,232,,
fire7_nb0_rank0015,Automatic,1,ok,21247.092,1135,2,1,0,0,2305843009213693967:1132;2305843009213693973:3,Symbolica_default,cached_powers_Q,530,232,4.680,BalancedZippelSeparated
fire7_nb0_rank0015,Automatic,2,ok,21068.361,1135,2,1,0,0,2305843009213693967:1132;2305843009213693973:3,Symbolica_default,cached_powers_Q,530,232,4.555,BalancedZippelSeparated
fire7_nb0_rank0015,FireFly_scan,2,ok,243396.007,3726,2,,,,9223372036854775643:133;9223372036854775783:3593,FireFly_default,cached_powers_Q,530,232,,
fire7_nb0_rank0015,FireFly_scan,3,ok,220211.114,3726,2,,,,9223372036854775643:133;9223372036854775783:3593,FireFly_default,cached_powers_Q,530,232,,
fire7_nb0_rank0015,Automatic,3,ok,29411.754,1135,2,1,0,0,2305843009213693967:1132;2305843009213693973:3,Symbolica_default,cached_powers_Q,530,232,20.240,BalancedZippelSeparated
fire7_nb0_rank0016,FireFly_scan,1,ok,223314.451,3756,2,,,,9223372036854775643:133;9223372036854775783:3623,FireFly_default,cached_powers_Q,530,232,,
fire7_nb0_rank0016,Automatic,1,ok,16232.625,1259,2,1,0,0,2305843009213693967:1256;2305843009213693973:3,Symbolica_default,cached_powers_Q,530,232,3.195,BalancedZippelSeparated
fire7_nb0_rank0016,Automatic,2,ok,16211.105,1259,2,1,0,0,2305843009213693967:1256;2305843009213693973:3,Symbolica_default,cached_powers_Q,530,232,3.025,BalancedZippelSeparated
fire7_nb0_rank0016,FireFly_scan,2,ok,299944.833,3756,2,,,,9223372036854775643:133;9223372036854775783:3623,FireFly_default,cached_powers_Q,530,232,,
fire7_nb0_rank0016,FireFly_scan,3,ok,237763.196,3756,2,,,,9223372036854775643:133;9223372036854775783:3623,FireFly_default,cached_powers_Q,530,232,,
fire7_nb0_rank0016,Automatic,3,ok,23599.773,1259,2,1,0,0,2305843009213693967:1256;2305843009213693973:3,Symbolica_default,cached_powers_Q,530,232,4.581,BalancedZippelSeparated
fire7_nb0_rank0017,FireFly_scan,1,ok,285591.537,4003,2,,,,9223372036854775643:129;9223372036854775783:3874,FireFly_default,cached_powers_Q,567,189,,
fire7_nb0_rank0017,Automatic,1,ok,16144.565,1266,2,1,0,0,2305843009213693967:1263;2305843009213693973:3,Symbolica_default,cached_powers_Q,567,189,3.012,BalancedZippelSeparated
fire7_nb0_rank0017,Automatic,2,ok,16169.285,1266,2,1,0,0,2305843009213693967:1263;2305843009213693973:3,Symbolica_default,cached_powers_Q,567,189,2.942,BalancedZippelSeparated
fire7_nb0_rank0017,FireFly_scan,2,ok,228252.566,4003,2,,,,9223372036854775643:129;9223372036854775783:3874,FireFly_default,cached_powers_Q,567,189,,
fire7_nb0_rank0017,FireFly_scan,3,ok,256004.511,4003,2,,,,9223372036854775643:129;9223372036854775783:3874,FireFly_default,cached_powers_Q,567,189,,
fire7_nb0_rank0017,Automatic,3,ok,16701.617,1266,2,1,0,0,2305843009213693967:1263;2305843009213693973:3,Symbolica_default,cached_powers_Q,567,189,3.087,BalancedZippelSeparated
fire7_nb0_rank0237,FireFly_scan,1,ok,35289.465,882,2,,,,9223372036854775643:73;9223372036854775783:809,FireFly_default,cached_powers_Q,153,126,,
fire7_nb0_rank0237,Automatic,1,ok,3052.136,414,2,1,0,0,2305843009213693967:411;2305843009213693973:3,Symbolica_default,cached_powers_Q,153,126,1.333,BalancedZippelSeparated
fire7_nb0_rank0237,Automatic,2,ok,4216.551,414,2,1,0,0,2305843009213693967:411;2305843009213693973:3,Symbolica_default,cached_powers_Q,153,126,1.441,BalancedZippelSeparated
fire7_nb0_rank0237,FireFly_scan,2,ok,49940.672,882,2,,,,9223372036854775643:73;9223372036854775783:809,FireFly_default,cached_powers_Q,153,126,,
fire7_nb0_rank0237,FireFly_scan,3,ok,49659.911,882,2,,,,9223372036854775643:73;9223372036854775783:809,FireFly_default,cached_powers_Q,153,126,,
fire7_nb0_rank0237,Automatic,3,ok,2981.316,414,2,1,0,0,2305843009213693967:411;2305843009213693973:3,Symbolica_default,cached_powers_Q,153,126,1.325,BalancedZippelSeparated
fire7_nb0_rank0457,FireFly_scan,1,ok,27748.116,551,2,,,,9223372036854775643:81;9223372036854775783:470,FireFly_default,cached_powers_Q,88,78,,
fire7_nb0_rank0457,Automatic,1,ok,2465.713,270,2,1,0,0,2305843009213693967:267;2305843009213693973:3,Symbolica_default,cached_powers_Q,88,78,1.392,BalancedZippelSeparated
fire7_nb0_rank0457,Automatic,2,ok,22037.935,270,2,1,0,0,2305843009213693967:267;2305843009213693973:3,Symbolica_default,cached_powers_Q,88,78,1.665,BalancedZippelSeparated
fire7_nb0_rank0457,FireFly_scan,2,ok,29487.855,551,2,,,,9223372036854775643:81;9223372036854775783:470,FireFly_default,cached_powers_Q,88,78,,
fire7_nb0_rank0457,FireFly_scan,3,ok,30583.770,551,2,,,,9223372036854775643:81;9223372036854775783:470,FireFly_default,cached_powers_Q,88,78,,
fire7_nb0_rank0457,Automatic,3,ok,2113.761,270,2,1,0,0,2305843009213693967:267;2305843009213693973:3,Symbolica_default,cached_powers_Q,88,78,1.608,BalancedZippelSeparated
fire7_nb0_rank0529,FireFly_scan,1,ok,19164.450,340,2,,,,9223372036854775643:31;9223372036854775783:309,FireFly_default,cached_powers_Q,26,150,,
