case,method,seed,status,elapsed_us,probes,primes,images,support_reuses,support_fallbacks,probes_by_prime,prime_policy,oracle,num_terms,den_terms,setup_ms,selected_methods
fire7_nb0_rank0004,BalancedZippelSeparated,3,ok,28031.249,1448,2,1,0,0,2305843009213693967:1445;2305843009213693973:3,Symbolica_default,cached_powers_Q,722,243,3.678,BalancedZippelSeparated
fire7_nb0_rank0004,FireFly_scan,3,ok,367369.392,5264,2,,,,9223372036854775643:141;9223372036854775783:5123,FireFly_default,cached_powers_Q,722,243,,
fire7_nb0_rank0005,BalancedZippelSeparated,1,ok,23934.467,1608,2,1,0,0,2305843009213693967:1605;2305843009213693973:3,Symbolica_default,cached_powers_Q,739,224,33.167,BalancedZippelSeparated
fire7_nb0_rank0005,FireFly_scan,1,ok,446101.323,5203,2,,,,9223372036854775643:139;9223372036854775783:5064,FireFly_default,cached_powers_Q,739,224,,
fire7_nb0_rank0005,FIRE7_Q_learned,1,ok,216250.750,6002,3,2,,,18446744073709551521:3;18446744073709551533:2979;18446744073709551557:3020,FIRE7_native_64,cached_powers_Q,739,224,,
fire7_nb0_rank0005,Automatic,1,ok,32537.214,1630,2,1,0,0,2305843009213693967:1627;2305843009213693973:3,Symbolica_default,cached_powers_Q,739,224,5.526,BalancedZippelSeparated
fire7_nb0_rank0005,FireFly_scan,2,ok,358319.383,5203,2,,,,9223372036854775643:139;9223372036854775783:5064,FireFly_default,cached_powers_Q,739,224,,
fire7_nb0_rank0005,FIRE7_Q_learned,2,ok,158692.536,6002,3,2,,,18446744073709551521:3;18446744073709551533:2979;18446744073709551557:3020,FIRE7_native_64,cached_powers_Q,739,224,,
fire7_nb0_rank0005,Automatic,2,ok,24496.118,1630,2,1,0,0,2305843009213693967:1627;2305843009213693973:3,Symbolica_default,cached_powers_Q,739,224,3.863,BalancedZippelSeparated
fire7_nb0_rank0005,BalancedZippelSeparated,2,ok,24053.456,1608,2,1,0,0,2305843009213693967:1605;2305843009213693973:3,Symbolica_default,cached_powers_Q,739,224,3.648,BalancedZippelSeparated
fire7_nb0_rank0005,FIRE7_Q_learned,3,ok,156931.211,6002,3,2,,,18446744073709551521:3;18446744073709551533:2979;18446744073709551557:3020,FIRE7_native_64,cached_powers_Q,739,224,,
fire7_nb0_rank0005,Automatic,3,ok,27015.936,1630,2,1,0,0,2305843009213693967:1627;2305843009213693973:3,Symbolica_default,cached_powers_Q,739,224,3.715,BalancedZippelSeparated
fire7_nb0_rank0005,BalancedZippelSeparated,3,ok,30340.507,1608,2,1,0,0,2305843009213693967:1605;2305843009213693973:3,Symbolica_default,cached_powers_Q,739,224,4.972,BalancedZippelSeparated
fire7_nb0_rank0005,FireFly_scan,3,ok,360522.500,5203,2,,,,9223372036854775643:139;9223372036854775783:5064,FireFly_default,cached_powers_Q,739,224,,
fire7_nb0_rank0006,BalancedZippelSeparated,1,ok,22906.793,1546,2,1,0,0,2305843009213693967:1543;2305843009213693973:3,Symbolica_default,cached_powers_Q,720,224,3.653,BalancedZippelSeparated
fire7_nb0_rank0006,FireFly_scan,1,ok,338996.201,4833,2,,,,9223372036854775643:137;9223372036854775783:4696,FireFly_default,cached_powers_Q,720,224,,
fire7_nb0_rank0006,FIRE7_Q_learned,1,ok,149796.587,5748,3,2,,,18446744073709551521:3;18446744073709551533:2851;18446744073709551557:2894,FIRE7_native_64,cached_powers_Q,720,224,,
fire7_nb0_rank0006,Automatic,1,ok,23467.515,1568,2,1,0,0,2305843009213693967:1565;2305843009213693973:3,Symbolica_default,cached_powers_Q,720,224,3.816,BalancedZippelSeparated
fire7_nb0_rank0006,FireFly_scan,2,ok,329216.170,4833,2,,,,9223372036854775643:137;9223372036854775783:4696,FireFly_default,cached_powers_Q,720,224,,
fire7_nb0_rank0006,FIRE7_Q_learned,2,ok,150200.709,5748,3,2,,,18446744073709551521:3;18446744073709551533:2851;18446744073709551557:2894,FIRE7_native_64,cached_powers_Q,720,224,,
fire7_nb0_rank0006,Automatic,2,ok,23270.964,1568,2,1,0,0,2305843009213693967:1565;2305843009213693973:3,Symbolica_default,cached_powers_Q,720,224,3.670,BalancedZippelSeparated
fire7_nb0_rank0006,BalancedZippelSeparated,2,ok,22590.222,1546,2,1,0,0,2305843009213693967:1543;2305843009213693973:3,Symbolica_default,cached_powers_Q,720,224,3.666,BalancedZippelSeparated
fire7_nb0_rank0006,FIRE7_Q_learned,3,ok,150078.298,5748,3,2,,,18446744073709551521:3;18446744073709551533:2851;18446744073709551557:2894,FIRE7_native_64,cached_powers_Q,720,224,,
fire7_nb0_rank0006,Automatic,3,ok,23793.396,1568,2,1,0,0,2305843009213693967:1565;2305843009213693973:3,Symbolica_default,cached_powers_Q,720,224,3.707,BalancedZippelSeparated
fire7_nb0_rank0006,BalancedZippelSeparated,3,ok,29292.763,1546,2,1,0,0,2305843009213693967:1543;2305843009213693973:3,Symbolica_default,cached_powers_Q,720,224,4.767,BalancedZippelSeparated
fire7_nb0_rank0006,FireFly_scan,3,ok,369527.738,4833,2,,,,9223372036854775643:137;9223372036854775783:4696,FireFly_default,cached_powers_Q,720,224,,
