case,method,seed,status,elapsed_us,probes,primes,images,support_reuses,support_fallbacks,probes_by_prime,prime_policy,oracle,num_terms,den_terms,setup_ms,selected_methods
fire7_nb0_rank0017,Automatic,1,ok,15790.148,1284,2,1,0,0,2305843009213693967:1281;2305843009213693973:3,Symbolica_default,cached_powers_Q,567,189,2.846,BalancedZippelSeparated
fire7_nb0_rank0237,BalancedZippelSeparated,1,ok,2508.749,394,2,1,0,0,2305843009213693967:391;2305843009213693973:3,Symbolica_default,cached_powers_Q,153,126,1.173,BalancedZippelSeparated
fire7_nb0_rank0237,FireFly_scan,1,ok,33347.213,882,2,,,,9223372036854775643:73;9223372036854775783:809,FireFly_default,cached_powers_Q,153,126,,
fire7_nb0_rank0237,FIRE7_Q_learned,1,ok,20207.404,1424,3,2,,,18446744073709551521:3;18446744073709551533:691;18446744073709551557:730,FIRE7_native_64,cached_powers_Q,153,126,,
fire7_nb0_rank0237,Automatic,1,ok,2889.180,432,2,1,0,0,2305843009213693967:429;2305843009213693973:3,Symbolica_default,cached_powers_Q,153,126,1.115,BalancedZippelSeparated
fire7_nb0_rank0457,BalancedZippelSeparated,1,ok,1524.866,250,2,1,0,0,2305843009213693967:247;2305843009213693973:3,Symbolica_default,cached_powers_Q,88,78,0.711,BalancedZippelSeparated
fire7_nb0_rank0457,FireFly_scan,1,ok,20133.994,551,2,,,,9223372036854775643:81;9223372036854775783:470,FireFly_default,cached_powers_Q,88,78,,
fire7_nb0_rank0457,FIRE7_Q_learned,1,ok,11926.014,958,3,2,,,18446744073709551521:3;18446744073709551533:464;18446744073709551557:491,FIRE7_native_64,cached_powers_Q,88,78,,
fire7_nb0_rank0457,Automatic,1,ok,1682.096,288,2,1,0,0,2305843009213693967:285;2305843009213693973:3,Symbolica_default,cached_powers_Q,88,78,0.810,BalancedZippelSeparated
fire7_nb0_rank0677,BalancedZippelSeparated,1,ok,1197.554,209,2,1,0,0,2305843009213693967:206;2305843009213693973:3,Symbolica_default,cached_powers_Q,98,30,0.482,BalancedZippelSeparated
fire7_nb0_rank0677,FireFly_scan,1,ok,14376.352,425,2,,,,9223372036854775643:57;9223372036854775783:368,FireFly_default,cached_powers_Q,98,30,,
fire7_nb0_rank0677,FIRE7_Q_learned,1,ok,8333.020,777,3,2,,,18446744073709551521:3;18446744073709551533:380;18446744073709551557:394,FIRE7_native_64,cached_powers_Q,98,30,,
