case,method,seed,probe_work,elapsed_us,probes,poles,attempts,thiele,linear_solves,num_terms,den_terms,degree_rows,separation_fallbacks
dense_box3,BalancedZippelSeparated,6,1000,850.973,88,0,1,3,0,64,27,18,0
dense_box3,CuytLee,7,1000,2312.579,228,0,1,4,11,64,27,0,0
dense_box3,BalancedZippelSeparated,7,1000,898.473,88,0,1,3,0,64,27,18,0
dense_box3,BalancedZippel,7,1000,1222.085,118,0,1,3,0,64,27,18,0
dense_box3,BalancedZippelSeparated,8,1000,877.644,88,0,1,3,0,64,27,18,0
dense_box3,CuytLee,8,1000,2426.519,228,0,1,4,11,64,27,0,0
dense_box3,BalancedZippel,8,1000,1264.175,118,0,1,3,0,64,27,18,0
dense_box3,BalancedZippel,9,1000,1253.535,118,0,1,3,0,64,27,18,0
dense_box3,CuytLee,9,1000,2379.449,228,0,1,4,11,64,27,0,0
dense_box3,BalancedZippelSeparated,9,1000,909.243,88,0,1,3,0,64,27,18,0
paper_eq28_y_d,CuytLee,1,1000,63116.918,1365,0,1,3,14,248,180,0,0
paper_eq28_y_d,BalancedZippelSeparated,1,1000,8325.702,306,0,1,2,0,248,180,7,0
paper_eq28_y_d,BalancedZippel,1,1000,14151.543,509,0,1,2,0,248,180,7,0
paper_eq28_y_d,BalancedZippelSeparated,2,1000,8228.281,306,0,1,2,0,248,180,7,0
paper_eq28_y_d,CuytLee,2,1000,58640.992,1365,0,1,3,14,248,180,0,0
paper_eq28_y_d,BalancedZippel,2,1000,13949.852,509,0,1,2,0,248,180,7,0
paper_eq28_y_d,BalancedZippel,3,1000,14053.294,509,0,1,2,0,248,180,7,0
paper_eq28_y_d,CuytLee,3,1000,59268.204,1365,0,1,3,14,248,180,0,0
paper_eq28_y_d,BalancedZippelSeparated,3,1000,8349.092,306,0,1,2,0,248,180,7,0
paper_eq28_y_d,BalancedZippel,4,1000,14136.904,509,0,1,2,0,248,180,7,0
paper_eq28_y_d,BalancedZippelSeparated,4,1000,8438.182,306,0,1,2,0,248,180,7,0
paper_eq28_y_d,CuytLee,4,1000,59161.003,1365,0,1,3,14,248,180,0,0
paper_eq28_y_d,BalancedZippelSeparated,5,1000,8248.312,306,0,1,2,0,248,180,7,0
paper_eq28_y_d,BalancedZippel,5,1000,14015.033,509,0,1,2,0,248,180,7,0
paper_eq28_y_d,CuytLee,5,1000,59208.244,1365,0,1,3,14,248,180,0,0
paper_eq28_y_d,CuytLee,6,1000,59136.254,1365,0,1,3,14,248,180,0,0
paper_eq28_y_d,BalancedZippel,6,1000,14181.183,509,0,1,2,0,248,180,7,0
paper_eq28_y_d,BalancedZippelSeparated,6,1000,8302.972,306,0,1,2,0,248,180,7,0
paper_eq28_y_d,CuytLee,7,1000,59268.084,1365,0,1,3,14,248,180,0,0
paper_eq28_y_d,BalancedZippelSeparated,7,1000,8309.911,306,0,1,2,0,248,180,7,0
paper_eq28_y_d,BalancedZippel,7,1000,14091.843,509,0,1,2,0,248,180,7,0
paper_eq28_y_d,BalancedZippelSeparated,8,1000,8250.411,306,0,1,2,0,248,180,7,0
paper_eq28_y_d,CuytLee,8,1000,59072.824,1365,0,1,3,14,248,180,0,0
paper_eq28_y_d,BalancedZippel,8,1000,14249.454,509,0,1,2,0,248,180,7,0
paper_eq28_y_d,BalancedZippel,9,1000,14124.233,509,0,1,2,0,248,180,7,0
paper_eq28_y_d,CuytLee,9,1000,59094.344,1365,0,1,3,14,248,180,0,0
paper_eq28_y_d,BalancedZippelSeparated,9,1000,8223.071,306,0,1,2,0,248,180,7,0
paper_eq28_d_y,CuytLee,1,1000,59326.804,1365,0,1,3,14,248,180,0,0
paper_eq28_d_y,BalancedZippelSeparated,1,1000,13856.443,516,0,1,2,0,248,180,30,0
paper_eq28_d_y,BalancedZippel,1,1000,21715.312,816,0,1,2,0,248,180,30,0
paper_eq28_d_y,BalancedZippelSeparated,2,1000,13684.742,516,0,1,2,0,248,180,30,0
paper_eq28_d_y,CuytLee,2,1000,59146.614,1365,0,1,3,14,248,180,0,0
paper_eq28_d_y,BalancedZippel,2,1000,22114.583,816,0,1,2,0,248,180,30,0
paper_eq28_d_y,BalancedZippel,3,1000,22003.504,816,0,1,2,0,248,180,30,0
paper_eq28_d_y,CuytLee,3,1000,59384.445,1365,0,1,3,14,248,180,0,0
paper_eq28_d_y,BalancedZippelSeparated,3,1000,13764.312,516,0,1,2,0,248,180,30,0
paper_eq28_d_y,BalancedZippel,4,1000,21686.942,816,0,1,2,0,248,180,30,0
paper_eq28_d_y,BalancedZippelSeparated,4,1000,13556.881,516,0,1,2,0,248,180,30,0
paper_eq28_d_y,CuytLee,4,1000,59270.654,1365,0,1,3,14,248,180,0,0
